"Quando o candidato e ruim você prescisa apelar para o voto util 4 meses antes da eleição, buuuhhh vota no Ciro se não o Bolsonaro vai te pegar, usa esse argumento pras crianças que aqui não vai colar!!! https://t.co/kWO7YVGJla","""location"":null"
"@CarlosBolsonaro Pode ter certeza q quando a #Globolixo mostrar as pesquisas eleitorais, vão deixar bem claro e destacado : \""sem o ex presidente Lula nas pesquisas eleitorais\"" O deputado Jair Bolsonaro lidera a corrida presidencial.","""location"":""São Paulo - Brasil"""
bora pro piao quebrar retrovisor de carro q tem o adesivo do Bolsonaro,"""location"":""$P"
" FONTALIS ZN"",\""EU JÁ IA VOTAR NO BOLSONARO, AGORA, DEPOIS DE OUVIR ESSA ENTREVISTA, VOU FAZER ATÉ CAMPANHA\""... Publicado em 19 de Fevereiro de 2018 - by Sobrenatural Oculto, on YouTube Eu já ia votar no bolsonaro, agora depois de ouvir essa... https://t.co/sYJIWYFb1d","""location"":""Santos"
" SP, Brasil e San Diego, CA, EUA"",@CarlosBolsonaro Vai ganhar no 1 turno !Bolsomito neles","""location"":""Cartagena"
" Colombia"",@FernandoHoliday Divido muitos pensamentos e gostaria de saber de vossa excelência o Rodrigo Maia e melhor candidato que o bolsonaro a presidência","""location"":""Itapitanga"
" Brasil"",Apocalipse versículo 13 E eu pus-me sobre a areia do mar, e vi subir do mar uma besta que tinha sete cabeças e dez chifres, e sobre os seus chifres dez diademas, e sobre as suas cabeças um nome de blasfêmia. https://t.co/1wJeYEyD4n","""location"":null"
Retweeted #AdeusJulioCesar#eterno12 (@Suncao1981):@jairbolsonaro Vai ser no primeiro turno.. vamos com tudo Bolsonaro https://t.co/14BTlXBTgB https://t.co/2hF6OGetKj,"""location"":""Brasil"
" São Paulo"",@bockladoy Foi ironia sim @bockladoy Ela é eleitora do Bolsonaro, ex feminista e tal...Eu só complementei oq ela disse rsrs","""location"":null"
Retweeted Eduardo Bolsonaro (@BolsonaroSP):Se dizer isenta e direcionar a informação para que o público tenha a sua opinião... Isso configura censura ou só um aspecto de mau caráter mesmo?,"""location"":""Pátria amada Brazil"""
Vamos fazer uma gigante corrente em oração e apostar as fichas no nosso futuro presidente @jairbolsonaro. https://t.co/RwuL2dWZPE,"""location"":""Pátria amada Brazil"""
Cantor Latino defende Bolsonaro e Flávio Rocha: ‘têm convicção’ https://t.co/TL84LbhFsk,"""location"":""Varzea Paulista"
"SP, Brasil"",Retweeted Carlos Bolsonaro (@CarlosBolsonaro):A esquerda e seu inteligente interesse nas instituições de ensino. São suas galinhas dos ovos de ouro! https://t.co/NKjkud8g6W","""location"":""Pátria amada Brazil"""
Bolsonaro tem q se legalizar o traficante….,"""location"":""Osasco"
" Brasil"",Gente vergonhosa https://t.co/UNrH0PEaup","""location"":""Sao Paulo / Brasil"""
"Bolsonaro é moderado (e eu não digo isso como um elogio). A mídia é que fez o maior drama, mentiu demais e pintou um Bolsonaro que não existe. https://t.co/WAWMjxXgcf","""location"":null"
Nossas forças armadas valorosas desde sempre não se espelham em um soldado caricato para que se defendam. Esse vitimismo não cabe. Só oportunistas usam daa nossas fardas para se fingirem patriotas... https://t.co/9qgbQvvDG6,"""location"":""São Paulo"
" Brasil"",@HugoAg0g0 Mas o seu candidato Levi Fidelix não é conservador igual o Bolsonaro??","""location"":""São Paulo - Brasil"""
"Desejar a boca de alguém é um caminho sem volta, mas se votar em Bolsonaro volta sim","""location"":""Teresina mas nem tanto"""
"Verdadeiro comunismo: Bolsonaro Presidente e Rui Costa Pimenta, do PCO, vice. https://t.co/KnuvM2RbnH","""location"":""Santos"
" Brasil"",Não sei o que é pior, defender intervenção militar ou Bolsonaro e na minha família tem esses dois tipos de pessoas. Socorro amigos, socorro!","""location"":""Móoca"
" São Paulo"",@alvaromsantos1 Pois é, o Bolsonaro é o único que não está no STF por corrupção, aliás é perseguido pelo STF por usar seu direito de liberdade de expressão!!!Agora leia esta matéria:https://t.co/sYQom0tCZm","""location"":""São Paulo - SP - BRASIL"""
Cadê as pesquisas REDE GLOBO ??? Vocês estão escondendo  que Bolsonaro lidera todas elas...né !!! https://t.co/vOW8aZUiuG,"""location"":null"
"@enison_costa @jairbolsonaro Mas a globo detonou o lula, e não poupou o bolsonaro tmbm não.","""location"":""Brazil - Campo GrandeMS"""
A moça que trabalha comigo falou que não vota no Bolsonaro porque “dizem” que ele vai acabar com as aposentadorias. ? https://t.co/iH30cv871b,"""location"":null"
Qm aguentou corruptos ladrões babacas Lula e Dilma por 13 a hj pode mto bem aguentar Bolsonaro s/ nenhum ato d corrupção praticado. Querem desqualificá-lo c piadinhas bobas pq não encontram outra maneira. Qual candidato é sábio e honesto? Estou esperando. Vermelho não me serve. https://t.co/57v1wXH5Xh,"""location"":null"
Gostei de um vídeo @YouTube https://t.co/hLEY0PNtjl Pan: Jair Bolsonaro e os caminhoneiros.,"""location"":""São Paulo"""
Pesquisas conduziram nosso povo a viajar em manada e nos brindou com incompetentes Collor/Lula \u0026Dilma.  Uma nação que não aprende com seus erros tende a repetir. Queria saber como um presidente que diz inimigo de tudo e de todos governaria?Lula se fazia de vítima do SISTEMA ? https://t.co/C217xsG18t,"""location"":""São Paulo"
" Brasil"",@biiiancajdo Eu não tenho candidato ainda e estou perguntando sobre todos os candidatos. Vc gosta do Bolsonaro porque? O que ele já fez q vc achou bom? Quais propostas vc gostou?","""location"":""Manaus-AM-Brasil"""
@DrDanielSales alguém se torna cretino simplesmente por levantar denuncias com todas provas sobre um partido? e qual é exatamente a relação do bolsonaro com isso? por acaso todos esses links que você postou vai de alguma maneira redimir a culpa do partido NOVO diante destas denuncias?,"""location"":null"
Bolsonaro sobre o apoio a Hugo Chávez em 1999: https://t.co/bAcTiSKzHf @InformeRJO @jacare_online,"""location"":""Rio de Janeiro - RJ - Brasil"""
@joicehasselmann Bolsonaro não vai ganhar a eleição as urnas eletrônicas são fraudadas só intervenção militar ja salva o Brasil,"""location"":null"
@RachelSherazade BOLSONARO kkkkkkkk,"""location"":null"
"Cidadãos de baixa renda e mulheres, a resistência eleitoral a Bolsonaro . Bozonazi um caso de idiotia crônica.  https://t.co/shp9ZxpqzT via @cartacapital","""location"":""São José do Rio Pardo"""
"Dilmão além de dizer asneiras praticava asneiras todo dia dando grandes prejuizos a Nação. Hj querem desqualificar Bolsonaro dizendo q ele fala asneiras. Tá certo, depois dos gênios Lula e Dilma que quebraram o País fica muito difícil encontrar um candidato como eles.","""location"":null"
@jairbolsonaro Gente!!!!pelo amor de DEUS né?temos quecolocar Bolsonaro nesse negócio aí ó? # arriegua sô?para ver se faz a diferença aí só entra ladrão pelo omeno Bolsonaro não tem rabo preso com Fernando beramar onde o próprio foi bem claro na entrevista.,"""location"":""Conceição da Barra ES."""
@JacklouBrito @jairbolsonaro Bolsonaro e nosso,"""location"":null"
"Perto de casa tem uma escola Adventista e todos os dias , os alunos cantam hino nacional .Aonde estudei tbm existia essa prática Não precisa militarizar as escolas para ensinar patriotismo viu Bolsonaro? ???","""location"":""Florianópolis"
" Brasil"",@FlavioBolsonaro Bando de otario Bolsonaro e flamerda ? Vão ficar no Cheirinho ????","""location"":null"
"Retweeted Rafael Martelo (@rafaelmartelo):Quando o candidato e ruim você prescisa apelar para o voto util 4 meses antes da eleição, buuuhhh vota no Ciro se não o Bolsonaro vai te pegar, usa esse argumento pras crianças que aqui não vai colar!!! https://t.co/0WDPjf9ABy","""location"":""Teixeira - PB - Brasil"""
vi uma foto do mac demarco confundi com o bolsonaro eu juro que tento entender o que acontece com a minha vista desde 2013,"""location"":""senhor rebuceteio"""
"Bolsonaro contra o Plano Real, porque ? https://t.co/qVjx9tZW72 @InformeRJO @jacare_online https://t.co/UZA9ryF5Ih","""location"":""Rio de Janeiro - RJ - Brasil"""
"Bolsonaro sobre o apoio a Hugo Chávez em 1999, porque ?: https://t.co/bAcTiSKzHf @InformeRJO @jacare_online","""location"":""Rio de Janeiro - RJ - Brasil"""
@ManuelaDavila Acredito no meu presidente Bolsonaro 2018 !!!,"""location"":""Abu Dhabi"
" United Arab Emirates"",desculpa, aqui é Bolsonaro mesmo cuzão. https://t.co/8OvBcotVNe","""location"":""Itápolis"
" Brasil"",@eduardofalando @thisisrafav O robo do bolsonaro é real","""location"":""Belém """
"Memes sobre a ditadura militar e fotos com o Bolsonaro não merecem ser compartilhadas, muito menos serem motivos de risos.","""location"":null"
Bolsonaro falando asneiras poderá ser muito mais útil ao povo brasileiro do que qquer intelectual vermelho que na realidade só pensa em encher o bolso de dh público e gastá-lo dentro e fora do País.,"""location"":null"
Frota pegando o mito de jeito revezando https://t.co/TH88q5UQDv  yui t anal porn daddy fucks daughter at dixietrailerpark videos de mega penes gays enormes bolsomito bolsonaro 2018,"""location"":null"
O povo tá acordando e não quer mais sanguessuga. Mil vezes Bolsonaro falando asneiras q um ladrão no poder. Cansamos de ser idiota e de sermos roubados. Se falar asneira fosse impedimento Lula e Dilma nunca teriam sido Presidente do Brasil. https://t.co/6dkU4thiRB,"""location"":null"
Amazonas também é Bolsonaro https://t.co/4r9xsgr1Bb,"""location"":null"
@oniasviana @jornalnacional Isso é medo do Bolsonaro é meio obvio ou tentar manipular o brasileiro fazendo acreditar que o regime era pior ainda.,"""location"":""Algum lugar das terras tupiniquins"""
"Bolsonaro contra o Plano Real no passado, porque ? https://t.co/K4MiL5Q6mp@InformeRJO @jacare_online https://t.co/dNoBOgsBBZ","""location"":""Rio de Janeiro - RJ - Brasil"""
"Bolsonaro sobre o apoio a Hugo Chávez em 1999, porque ? https://t.co/bAcTiSKzHf @InformeRJO @jacare_online https://t.co/kZZSbbYWoS","""location"":""Rio de Janeiro - RJ - Brasil"""
Empresário oferece 20 milhões para quem apresentar um texto do Bolsonaro com mais de 10 linhas: https://t.co/5KToXMh2y0 via @YouTube,"""location"":""Brasil"""
gente? https://t.co/MnUniSXoPw,"""location"":""Rio de Janeiro"""
Também tenho 3:- vota Bolsonaro- finge que o PSDB não é Governo- apoia o meu Governo https://t.co/wZOzkVuH2P,"""location"":null"
nao acredito que eu li essa MERDA https://t.co/dR1a2l7LIQ,"""location"":""fan account || 230213"""
"@dcohen104 @ferrisss Mercado vai ler como Bolsonaro certo no segundo turno e Ciro ganhando nomentum. Ou seja, uma m...","""location"":""Rio de Janeiro"""
Tem que controlar mesmo na administração PTista só entrou beneficiários nunca saiu ou seja o cara vai morrer de velhice tendo o bolsa família emprego que é bom nada. https://t.co/PWhZ86SmIL,"""location"":""Goiania - GO"""
"Paulo Guedes no 19º Fórum da Liberdade (2006) https://t.co/xYLsDEbEcK via @YouTube eu já votar no Bolsonaro, agora a certeza aumentou","""location"":""São Paulo"""
"@PimentaWalace @freire_roberto O problema é que tem gente (o deputado inclusive) não se informa corretamente, acha que sente não tem nada a ver com saúde. Sendo que a dentição tem tudo a ver com a saúde. Bolsonaro falou corretamente.","""location"":""Campo Grande-MS"""
@nadanovonofront Mas sera algum debate sera mais importante q as fakes diarias do whats pro bolsonaro? Acho q essa galera num da margem p analise...sao filhos ds ignorância....qto pior melhor!!,"""location"":""Ubatuba. SP"""
"@realDonaldTrump Em 2019 o Brasil começa a caminhar rumo a essa meta, com Bolsonaro na presidência!","""location"":null"
É Bolsonaro e um índiota e teme quem quiser qui leve essa coisa boa pro ?,"""location"":""Ilha de Itamaracá"
" Brasil"",@aguedescartoon A impostura é o pior defeito d um político.Bolsonaro é um embuste bisonho q ñ se cansa d provar isso e os seguidores ñ se cansam d relevar.Farsante cuja pretensa honestidade é um álibi q se desfaz na própria impostura. Se alguma se provar contra Alckmin,q ele se acete c/a Justiça","""location"":""Ubatuba"
" Brasil"",@realDonaldTrump Muito bom!Espero o mesmo para o Brasil, com Bolsonaro na presidência!","""location"":null"
@joicehasselmann Vamos eleger BOLSONARO no primeiro turno!,"""location"":null"
"@ptbrasiI MAS BOLSONARO TA CERTO,O PT TRANSFORMOU QUEM RECEBE BOLSA MISERIA EM DEPENDENTES DO ESTADO E COM ISSO MASSA DE MANOBRA,VOTOS DE CABRESTO,BOLSONARO QUER DEVOLVER-LHES A DIGNIDADE,TRABALHO E RESPEITO,COISA QUE O PT NUNCA FEZ,POIS SÓ QUERIA SEUS VOTOS","""location"":""Atras do pé de gabiroba"""
Vejam o que eles querem fazer com nossas crianças. Será que você quer isso para sua familia???? BOLSONARO 2018 https://t.co/QjPSkWBsOU,"""location"":""Palmares - Pernambuco"""
Diferença entre o eleitor do Lula e o eleitor do Bolsonaro!!: https://t.co/5pzln6DaDM via @YouTube,"""location"":""Japão"""
"ah ta, é conta paródia bleh https://t.co/s9XTrabM1e","""location"":null"
Vamos pra cima destes esquerdistas...comunistas #BolsonaroNaVeia https://t.co/8JhXf3cz1J,"""location"":""Brasil"""
"@MatheusAlves_R @joaoamoedonovo Devemos agradecer ao lularápio, aquele amaldicoado, por ter abortado qualquer possibilidade - quando o carro elétrico estava em fase embrionária!  Vagabundo, canalha e covarde. Ele e toda a corja vermelha. Bolsonaro 2018","""location"":null"
"Gostei de um vídeo @YouTube https://t.co/sTLxBtMHHa já ia votar no bolsonaro, agora depois de ouvir essa entrevista, vo fazer ate","""location"":""muriaé"""
@jairbolsonaro Não vamos deixar acontecer também aqui no Brasil! Chegou à hora da mudança. Para o bem do povo e felicidade geral da nação. Bolsonaro 2018.,"""location"":""Jampa"""
VALÉRIA BOSTEIRO. BOLSONARO NELA. https://t.co/dYDZcQV6PO,"""location"":""Candeias - BA"""
"Em entrevista exclusiva para #YAP, Armelle Enders, historiadora francesa especialista doutora em história brasileira contemporânea,  analisa a Greve dos Caminhoneiros e as influências políticas do momento. Leia a prévia: https://t.co/Txdue9u6Fh#Eleições2018 #Greve #Bolsonaro","""location"":""Brasil"""
"URGENTE! Peço a todos q declaram q as próximas eleições vão consertar o país q informem quais são então os candidatos com reais chances e intenções de executar as reformas necessárias! Não vale dizer só o Bolsonaro porque sozinho, sem forte apoio político, ele não fará nada!","""location"":null"
"@UmaGataDeBotas Essa regra é você que está impondo: que impostura é pior do que corrupção - e nesse episódio, nem houve impostura do BolsonaroQuanto às provas contra o Alckmin, lembre-se que o povo que vota em Lula também argumenta do mesmo jeito","""location"":""Rio de Janeiro"""
Gostei de um vídeo @YouTube https://t.co/qjGwsILO4M?Bolsonaro arrasa matéria do JN e manda recado a Rede Bobo: Estão com medo de,"""location"":""Brasil"""
Gostei de um vídeo @YouTube https://t.co/2SDBO5WILC de Lula tenta intimidar Bolsonaro mas passa vergonha,"""location"":""Brasil"""
"\""Ain vc vai votar no Bolsonaro..?!\""\""Meu filho, eu só não voto duas vezes pq a lei nao me permite, talquei?\""","""location"":""Fortaleza"
" CE"",Vídeo: SBT mostra os imóveis luxuosos e evolução patrimonial dos Bolsonaro https://t.co/n1KodmF8rG","""location"":null"
momento mais sensato do Bakugou https://t.co/DTgmw2dyQy,"""location"":""Brasil"""
"Sobre privatizações, Jair Bolsonaro disse que:Reduzir ministérios, privatizar e até extinguir parte das estatais e dar nomes qualificados antecipadamente visando crescimento e não vitória em eleições são armas fortes contra a corrupção e ineficiência.","""location"":""São Paulo"
" Brasil"",@dellmascar @GiannellaFelipe @MerabeBichara @jaquesalcantar1 @henriolliveira @RIO450CAOS Leio bastante sobre conservadorismo e  acompanho quem pode agregar no meu conhecimento, Bolsonaro é o único candidato que apóia o conservadorismo e graças a ele muita porcaria foi barrada .","""location"":""Maceió """
"Pérsio Arida: \""Bolsonaro é um engodo, tão estatizante quanto a esquerda\"": https://t.co/QUA7dArsRY via @YouTube","""location"":null"
Vídeo: SBT mostra os imóveis luxuosos e evolução patrimonial dos Bolsonaro https://t.co/fJiH6RQtYy,"""location"":null"
Não acredito que CangaCiro tenha 21% https://t.co/0AqpjhRImE,"""location"":null"
se você falar bem de bolsonaro eu automaticamente desisto de vc,"""location"":""Brazil"""
"Jair Bolsonaro é líder e firma-se acima de 20% João Doria decepciona e empata com Alckmin, diz DataPoder360. Pesquisa nacional com 10.500 entrevistas  https://t.co/bOGJHlGkKy (via @Poder360)","""location"":""Brasília"
" DF, Brazil"",@Bopressor20 Bolsonaro poda ordem nesse Pais de desordeiros!","""location"":""Jampa"""
"Memes sobre a ditadura militar e fotos com o Bolsonaro não merecem ser compartilhadas, muito menos serem motivos de risos.","""location"":null"
Bolsonaro 2018 ?? — Sai daí assef kakak https://t.co/BhVDHPaAln,"""location"":""Santo Antônio de Pádua"
" Rio de"",@roxmo @radiobandnewsfm Bolsonaro vem ai fdp.","""location"":""Jampa"""
"Meu amor, você decide, ou você é eleitora de bolsonaro ou você é feminista, porque as duas coisas não da","""location"":""027"""
HAUAHAUAHAUAHUAAHUha https://t.co/KNUQ8wsrUR,"""location"":""São Paulo"
" Brasil"",URGENTE! BOLSONARO É AGREDIDO Por MILITANTE DO PCdoB e LEVA ESQUERDISTA PARA A POLICIA https://t.co/bqeoW9rtuT https://t.co/YIEz2UrXUF","""location"":""Worldwide"""
"Memes sobre a ditadura militar e fotos com o Bolsonaro não merecem ser compartilhadas, muito menos serem motivos de risos.","""location"":null"
@CarlosBolsonaro Eles estão se cagando de medo Bolsonaro bota ordem nesses folgados da imprensa principalmente à Globo.,"""location"":""Jampa"""
O brasileiro não aprende.... https://t.co/KrXEolJ29u,"""location"":null"
"@FR_BSB @Poder360 Graças ao desgoverno petista o Brasil está caindo no canto de sereia do populista @jairbolsonaro que se mostra como a única saída do buraco em que estamos, mas não é verdade, Bolsonaro é despreparado e não possui a competência necessária para guiar o país no cenário atual!","""location"":""Brasília"
" Brasil"",Verdade X Mentira... essa é a realidade dessa foto...Ciro gomes é uma fraude ambulante....demagogo memtiroso e acha somos tds idiotas... https://t.co/N9RvsyXavD","""location"":""araraquara - sp"""
"Esse povo da minha sala só sabe falar de Bolsonaro, ngm merece https://t.co/1752TyT3iz","""location"":null"
@rcp01 A juventude com Bolsonaro ???? Brasil acima de tudo e Deus acima de todos ????,"""location"":""Mogi das Cruzes-Brasil"""
Gostei de um vídeo @YouTube https://t.co/TPb0lrDVwQ!! BOLSONARO ABRE A BOCA E CONTA TODA PODRIDÃO DO GOVERNO TEMER,"""location"":""Sao Paulo SP"""
tive um pesadelo de um prof de sociologia q ele bolsonaro e o caralho a quatro obrigado claudina por existir,"""location"":null"
"Porque será que eu não estou surpreso que um coxinha ache impossível ler 55 páginas de um livro por dia?Isto só explica chamarem Bolsonaro de mito,pedirem intervenção militar e sairem as ruas batendo panelas a mando da Rede Globo.","""location"":""Porto Alegre"""
Agora é Bolsonaro ?#EuVotoBolsonaro17 https://t.co/L919YessZo,"""location"":""Uberlândia"
" Brasil"",@GABRlELPlNHElRO Se tá assim agora, tá na mesa a possibilidade de @jairbolsonaro Bolsonaro liquidar isso em primeiro turno. Chegaram a pesquisar quem o eleitor acha q ganha? Quando o Doria tinha 15% em 2016 uns 40% achavam q ele já ganhar","""location"":""São Paulo"
" Brasil"",@lc_busato Vamos de Bolsonaro prefeito!!","""location"":""Fátima"
" Canoas"",@Don___Charles Me chamar de vaca não me ofendeu nem um pouco, caso tenha sido essa a tua intenção ? inclusive me chama de vaca mas não me chama de eleitora de bolsonaro pf kkkkkkkkk","""location"":""Charqueadas"
" RS. "",tive um sonho mt loko, bolsonaro era presidente, armas legalizadas, dei um tiro no bolsominion da minha sala","""location"":""Blumenau"
" Brasil"",O que Magno Malta tem dito sobre ser vice de Bolsonaro https://t.co/2QOumJPyCj","""location"":""Praia Grande"
" SP"",Pesquisa DataPoder360 revela que Jair Bolsonaro (PSL) segue na liderança isolada na corrida pela Presidência da República: https://t.co/oNr7LHLU7i","""location"":""São Paulo-Brasil"""
Ainda bem kkkk tem coisa melhor que rir de idiotas? Isso aí Bolso! ?????? https://t.co/cxCUdSsM6v,"""location"":""Neverland"
" Hogwarts \u0026 Narnia"",@rosa_riscala essas eleições serão marcadas pelas mídias sociais, estou esperando para ver o impacto da mídia tradicional mas Bolsonaro ganha força entre a família tradicional conservadora, não sei se esse eleitorado se sustenta no longo prazo quando começarem os ataques.","""location"":null"
Está aí a receita.... https://t.co/NlJq3dVeGl,"""location"":null"
@FR_BSB @Poder360 Bolsonaro é a cara da.grande mídia brasileira e seus blogs porcaria,"""location"":null"
"@Maropomo @Dr___Evil @HugoAg0g0 @pdevechi @BlogOlhoNaMira @RoLeoni @Boscardin Eu vou votar no Bolsonaro. Dos nomes que se apresentam, é o menos envolvido em crimes e falcatruas","""location"":""Manaus Brasil"""
se as mulheres não são as donas desse país eu sinceramente não sei quem pode ser https://t.co/vME2kF4OLP,"""location"":null"
Bakugou alem de lindo e sensato https://t.co/6lEUtoeyv1,"""location"":""Hope World"""
Quem lidera as pesquisas é Bolsonaro. https://t.co/0kWvA1FHo9,"""location"":""POLITICAMENTE INCORRETO"""
"Quem diria que o Ciro é quem está despontando como a opção anti-Bolsonaro. Problema é se ele vai convencer as pessoas do centro, uma vez que vai receber apoio da esquerda e a esquerda está manchada. A questão é quem o PSDB vai apoiar. https://t.co/qHTfZfJRAm","""location"":""São Paulo"
" SP, Brasil"",@ApolynarioNatan @MaiaHecttor @expressovitoria @Varleybolsonaro @DoentesPFutebol @nikebrasil tinha que ser robo do bolsonaro","""location"":null"
mulher ainda vai mandar no mundo https://t.co/9GRvh70RCa,"""location"":""fan account."""
@Y_Lucas_Br @Claudia70245697 @jairbolsonaro @eduardocosta Quem quer acabar com o Bolsa-familia é porque quer ver pobre se fudendo. Bolsonaro usou esse argumento desde 2010...hoje vai manter o BF,"""location"":""Malmö"
" Sverige"",@edmarpaz @fernandatanaka_ @jairbolsonaro Vai ser difícil que BOLSONARO, O PRÓXIMO PRESIDENTE DO BRASIL, vire gay e ande com uma faixa dessas que pede a legalização da pedofolia.Esses anormais devem ser impedidos.","""location"":null"
"\""Bolsonaro é um engodo, tão estatizante quanto a esquerda\"",diz Pérsio Arida.\""Essa vai ser difícil contradizer\"".","""location"":null"
medo do bolsonaro ganhar a eleição,"""location"":""konoha"""
Temos que JAIR nos acostumando com a ideia de termos BOLSONARO como presidente do BRASIL!!! https://t.co/IrH3W1WjUt,"""location"":""Brazil"""
"@g1mundo 2019...... é logo ali. JAIR MESSIAS BOLSONARO PRESIDENTE DO BRASIL. VAI SER DE \""LAVADA\""","""location"":null"
@FR_BSB @Poder360 Vocês deveriam ter simulado Bolsonaro e Álvaro Dias no segundo turno.,"""location"":""Curitiba"
" Brasil"",Precisa ficar muito claro: o único candidato de direita que defende todas as pautas conservadoras e combate todas as pautas esquerdistas é Jair Messias Bolsonaro. Para quem não entende ou não sabe qual seu espectro político https://t.co/EzziIPxTlY https://t.co/94eDpxutBa","""location"":""Uberaba"
" Brasil"",@DandreaGremio @crauss82 Petista detected, defensor de corrupto detected, fala mais como é criticar o Bolsonaro. Vergonha é pouco, vc querendo me dar lição de moral.","""location"":""Florianópolis"
" Brasil"",Gostei de um vídeo @YouTube https://t.co/7NdmfhHa7C Gomes DESMONTA Bolsonaro em ECONOMIA humilhante","""location"":""Brazil"""
Pesquisa de intenção de votos para presidente realizada pelo @poder360Abaixo link para acesso: https://t.co/NyfnVEVuOw,"""location"":""Sergipe"
" Brasil"",Maçons e ativistas na ‘guerrilha’ Bolsonaro https://t.co/DqD2qenCsM","""location"":null"
@claudiotognolli Vamos de 1 turno!! Bolsonaro 2018 ! Sou ex eleitor do PSDB ou seja Psdb nunca mais!,"""location"":""Poa"
" Brasil"",@Desesquerdizada Imagine se usar o mesmo critério pro líder supremo Bolsonaro. Mas nunca vão fazer isso pq vcs são desonestos","""location"":null"
"Ops! Então retiro seu nome dos respaldo, hehe https://t.co/HDV7Wfy7xq","""location"":""Eunápolis"
" Bahia, Brasil"",@Maropomo Pode deixar... É só não me ofender, como os demais costumam fazer gratuitamente com os eleitores do Bolsonaro.","""location"":""Manaus Brasil"""
@diogomainardi Qualquer candidato vence o Bolsonaro no 2 turno. Pode ter  certeza.,"""location"":null"
@diogomainardi Cuidado em qual pesquisa? As que indicam Lula na frente ou as que indicam Bolsonaro.,"""location"":""? Deus"""
@FR_BSB @Poder360 Qualquer candidato vence Bolsonaro no 2 turno. Pode ter certeza,"""location"":null"
"Jamais faria isso, não é minha prática. Tento até não ofender os candidatos, embora eles e seus eleitores se sintam ofendidos de vez em quando. https://t.co/8ikak10ba9","""location"":""Eunápolis"
" Bahia, Brasil"",RT @YodaSapiens_29 Bolsonaro dispara! É melhor Jairseacostumando. https://t.co/hJVmYrJBYq","""location"":null"
"Em vez de derreter, Bolsonaro dispara!Se as pesquisas oficiais mostram estes números, imagina o que deve ser a REALIDADE!#VotoImpressoJá https://t.co/CgJaebxARu","""location"":""Shanghai"""
Meu Deus! https://t.co/0SS20MKZhP,"""location"":""Brasília-DF Brasil"""
Mas o Blsonaro é mais estatizante que esquerda! Portanto Votar nele é como cair da frigideira e cair  no fogo.Não voto nele nem com uma 12 na cabeça! https://t.co/2NPgQidsG9,"""location"":""Goiânia"
" Brasil"",Gostei de um vídeo @YouTube https://t.co/6ZeCLRPLqM falar do Bolsonaro","""location"":""Brasil"""
Não chega a ser um absurdo ser um eleitor do Bolsonaro. A gente entende e até perdoa. Agora mudar o nome da conta no facebook pra Jair Mito Messias Bolsonaro é muito difícil de digerir.,"""location"":""Rio de Janeiro"
" Brasil"",#BolsonaroPresidente . O Brasil vai mudar. https://t.co/arYmp9gc1S","""location"":""Capão Redondo"
" São Paulo"",Pesquisa Datapoder de hoje coloca Bolsonaro na liderança disparado! Agora entendemos o motivo de tanto desespero da rede Globo! Vai acabar a mamata, vai receber apenas o quê sua audiência lhe garante!","""location"":null"
"@PaodoraHaruka O \""Bolsomito\"" de vocês foi convidado, mas arregou,ops, quer dizer ele não confirmou a presença ainda","""location"":null"
Os altos índices de rejeição do governo são uma estratégia do Bolsonaro para controlar o PT! #DesculpasDoPT,"""location"":""Brasil"""
\u003e@EstadaoPolitica Maçons e ativistas na 'guerrilha' Bolsonaro https://t.co/Itsn5B5sdI https://t.co/5Zx2u43SYe,"""location"":""São Paulo"""
bolsonaro vem pra aracaju vamo juntar pedra pra tacar nele,"""location"":""Oslo"
" Norway"",@SandraLuziaPaz @elisangelaqueli @ezequiel_tav @mdenser @SrtaBolsonara @crisstianerc PL 5398/2013 Projeto de LeiAutorJair BolsonaroApresentação17/04/2013Explicação da EmentaAumenta a pena para os crimes de estupro e estupro de vulnerável, exige que o condenado por esses crimes conclua tratamento químico para inibição do desejo sexual!Me fale do seu???","""location"":null"
"Bolsonaro dispara   Uma pesquisa divulgada por um site mostra Jair Bolsonaro disparado em primeiro lugar, com o dobro de votos do segundo classificado, Ciro Gomes.     https://t.co/TQ7nUsmAZi","""location"":""ARACAJU-SE-BRASIL"""
"Os carreiristas que dizem que é preciso respeitar \""a fila\"" (como se fila houvesse e não um \""coliseu\"": o objetivo é entregar concorrentes - e aliados inclusive - aos leões) mataram os outsiders com voto (incluindo Doria). Agora arriscamos ter um esquerdista x Bolsonaro? Bela obra!","""location"":""Brasil"""
"Ontem o dia começou tão merda que parei do lado de um carro com adesivo \""Bolsonaro 2018\"" mas aí tive notícias ótimas e uma experiência incrível que recuperou minha fé no universo","""location"":""Teresina"
" Brasil"",um cara acabou de me mandar uma msg dizendo q se eu fosse eleitora do bolsonaro seria “completa” mano ???????????????????? chorei sangue","""location"":""Palmas"
" Tocantins"",@carlosapmarques O parâmetro é \""pesquise e escolha o seu candidato\"" ou \""que não seja o Bolsonaro\""???","""location"":""Brasil"""
"Depois da entrevista de ontem no Roda Viva, o centro e a esquerda não corrupta (sim, existe!) deveria pensar em começar a olhar bem para Alvaro Dias e desistir, de vez, de esperar milagres de Alckmin ou Meirelles. https://t.co/oHTE533dL5","""location"":""Rio de Janeiro"""
